Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,Ostra Luka,F,65-69,78
2013,Number,Pale,Both sexes,65-69,907
2013,Number,Pale,M,65-69,385
2013,Number,Pale,F,65-69,522
2013,Number,Pelagicevo,Both sexes,65-69,342
2013,Number,Pelagicevo,M,65-69,157
2013,Number,Pelagicevo,F,65-69,185
2013,Number,Petrovac,Both sexes,65-69,21
2013,Number,Petrovac,M,65-69,9
2013,Number,Petrovac,F,65-69,12
2013,Number,Petrovo,Both sexes,65-69,361
2013,Number,Petrovo,M,65-69,141
2013,Number,Petrovo,F,65-69,220
2013,Number,City of Prijedor,Both sexes,65-69,4100
2013,Number,City of Prijedor,M,65-69,1922
2013,Number,City of Prijedor,F,65-69,2178
2013,Number,Prnjavor,Both sexes,65-69,2096
2013,Number,Prnjavor,M,65-69,946
2013,Number,Prnjavor,F,65-69,1150
2013,Number,Ribnik,Both sexes,65-69,400
2013,Number,Ribnik,M,65-69,181
2013,Number,Ribnik,F,65-69,219
2013,Number,Rogatica,Both sexes,65-69,494
2013,Number,Rogatica,M,65-69,215
2013,Number,Rogatica,F,65-69,279
2013,Number,Rudo,Both sexes,65-69,477
2013,Number,Rudo,M,65-69,225
2013,Number,Rudo,F,65-69,252
2013,Number,Sokolac,Both sexes,65-69,574
2013,Number,Sokolac,M,65-69,253
2013,Number,Sokolac,F,65-69,321
2013,Number,Srbac,Both sexes,65-69,996
2013,Number,Srbac,M,65-69,481
2013,Number,Srbac,F,65-69,515
2013,Number,Srebrenica,Both sexes,65-69,525
2013,Number,Srebrenica,M,65-69,211
2013,Number,Srebrenica,F,65-69,314
2013,Number,Teslic,Both sexes,65-69,2067
2013,Number,Teslic,M,65-69,879
2013,Number,Teslic,F,65-69,1188
2013,Number,City of Trebinje,Both sexes,65-69,1349
2013,Number,City of Trebinje,M,65-69,607
2013,Number,City of Trebinje,F,65-69,742
2013,Number,Trnovo,Both sexes,65-69,117
2013,Number,Trnovo,M,65-69,37
2013,Number,Trnovo,F,65-69,80
2013,Number,Ugljevik,Both sexes,65-69,695
2013,Number,Ugljevik,M,65-69,349
2013,Number,Ugljevik,F,65-69,346
2013,Number,Foca,Both sexes,65-69,900
2013,Number,Foca,M,65-69,405
2013,Number,Foca,F,65-69,495
2013,Number,Han Pijesak,Both sexes,65-69,194
2013,Number,Han Pijesak,M,65-69,70
2013,Number,Han Pijesak,F,65-69,124
2013,Number,Cajnice,Both sexes,65-69,264
2013,Number,Cajnice,M,65-69,114
2013,Number,Cajnice,F,65-69,150
2013,Number,Celinac,Both sexes,65-69,721
2013,Number,Celinac,M,65-69,329
2013,Number,Celinac,F,65-69,392
2013,Number,Samac,Both sexes,65-69,1039
2013,Number,Samac,M,65-69,483
2013,Number,Samac,F,65-69,556
2013,Number,Sekovici,Both sexes,65-69,391
2013,Number,Sekovici,M,65-69,183
2013,Number,Sekovici,F,65-69,208
2013,Number,Sipovo,Both sexes,65-69,526
2013,Number,Sipovo,M,65-69,240
2013,Number,Sipovo,F,65-69,286
2013,Number,City of Banja Luka,Both sexes,70-74,7288
2013,Number,City of Banja Luka,M,70-74,3115
2013,Number,City of Banja Luka,F,70-74,4173
2013,Number,Berkovici,Both sexes,70-74,141
2013,Number,Berkovici,M,70-74,54
2013,Number,Berkovici,F,70-74,87
2013,Number,City of Bijeljina,Both sexes,70-74,4695
2013,Number,City of Bijeljina,M,70-74,2030
2013,Number,City of Bijeljina,F,70-74,2665
2013,Number,Bileca,Both sexes,70-74,521
2013,Number,Bileca,M,70-74,226
2013,Number,Bileca,F,70-74,295
2013,Number,Bratunac,Both sexes,70-74,627
2013,Number,Bratunac,M,70-74,243
2013,Number,Bratunac,F,70-74,384
2013,Number,Brod,Both sexes,70-74,777
2013,Number,Brod,M,70-74,323
2013,Number,Brod,F,70-74,454
2013,Number,Visegrad,Both sexes,70-74,556
2013,Number,Visegrad,M,70-74,223
2013,Number,Visegrad,F,70-74,333
2013,Number,Vlasenica,Both sexes,70-74,339
2013,Number,Vlasenica,M,70-74,133
2013,Number,Vlasenica,F,70-74,206
2013,Number,Vukosavlje,Both sexes,70-74,239
2013,Number,Vukosavlje,M,70-74,113
2013,Number,Vukosavlje,F,70-74,126
2013,Number,Gacko,Both sexes,70-74,372
2013,Number,Gacko,M,70-74,161
2013,Number,Gacko,F,70-74,211
2013,Number,City of Gradiska,Both sexes,70-74,2333
2013,Number,City of Gradiska,M,70-74,1026
2013,Number,City of Gradiska,F,70-74,1307
2013,Number,City of Derventa,Both sexes,70-74,1411
2013,Number,City of Derventa,M,70-74,614
2013,Number,City of Derventa,F,70-74,797
2013,Number,City of Doboj,Both sexes,70-74,3637
2013,Number,City of Doboj,M,70-74,1586
2013,Number,City of Doboj,F,70-74,2051
2013,Number,Donji Zabar,Both sexes,70-74,223
2013,Number,Donji Zabar,M,70-74,97
2013,Number,Donji Zabar,F,70-74,126
2013,Number,City of Zvornik,Both sexes,70-74,1993
2013,Number,City of Zvornik,M,70-74,843
2013,Number,City of Zvornik,F,70-74,1150
2013,Number,East Ilidza,Both sexes,70-74,595
2013,Number,East Ilidza,M,70-74,247
2013,Number,East Ilidza,F,70-74,348
2013,Number,East Drvar,Both sexes,70-74,2
2013,Number,East Drvar,M,70-74,1
2013,Number,East Drvar,F,70-74,1
2013,Number,East Mostar,Both sexes,70-74,24
2013,Number,East Mostar,M,70-74,10
2013,Number,East Mostar,F,70-74,14
2013,Number,East Stari Grad,Both sexes,70-74,77
2013,Number,East Stari Grad,M,70-74,33
2013,Number,East Stari Grad,F,70-74,44
2013,Number,East Novo Sarajevo,Both sexes,70-74,484
2013,Number,East Novo Sarajevo,M,70-74,196
2013,Number,East Novo Sarajevo,F,70-74,288
2013,Number,Jezero,Both sexes,70-74,42
2013,Number,Jezero,M,70-74,17
2013,Number,Jezero,F,70-74,25
2013,Number,Kalinovik,Both sexes,70-74,144
2013,Number,Kalinovik,M,70-74,53
2013,Number,Kalinovik,F,70-74,91
2013,Number,Knezevo,Both sexes,70-74,468
2013,Number,Knezevo,M,70-74,212
2013,Number,Knezevo,F,70-74,256
2013,Number,Kozarska Dubica,Both sexes,70-74,1079
2013,Number,Kozarska Dubica,M,70-74,427
2013,Number,Kozarska Dubica,F,70-74,652
2013,Number,Kostajnica,Both sexes,70-74,245
2013,Number,Kostajnica,M,70-74,107
2013,Number,Kostajnica,F,70-74,138
2013,Number,Kotor Varos,Both sexes,70-74,682
2013,Number,Kotor Varos,M,70-74,293
2013,Number,Kotor Varos,F,70-74,389
2013,Number,Krupa Na Uni,Both sexes,70-74,99
2013,Number,Krupa Na Uni,M,70-74,42
2013,Number,Krupa Na Uni,F,70-74,57
2013,Number,Kupres,Both sexes,70-74,44
2013,Number,Kupres,M,70-74,18
2013,Number,Kupres,F,70-74,26
2013,Number,Laktasi,Both sexes,70-74,1495
2013,Number,Laktasi,M,70-74,678
2013,Number,Laktasi,F,70-74,817
2013,Number,Lopare,Both sexes,70-74,716
2013,Number,Lopare,M,70-74,298
2013,Number,Lopare,F,70-74,418
2013,Number,Ljubinje,Both sexes,70-74,161
2013,Number,Ljubinje,M,70-74,68
2013,Number,Ljubinje,F,70-74,93
2013,Number,Milici,Both sexes,70-74,255
2013,Number,Milici,M,70-74,104
2013,Number,Milici,F,70-74,151
2013,Number,Modrica,Both sexes,70-74,1300
2013,Number,Modrica,M,70-74,574
2013,Number,Modrica,F,70-74,726
2013,Number,Mrkonjic Grad,Both sexes,70-74,787
2013,Number,Mrkonjic Grad,M,70-74,341
2013,Number,Mrkonjic Grad,F,70-74,446
2013,Number,Nevesinje,Both sexes,70-74,675
2013,Number,Nevesinje,M,70-74,273
2013,Number,Nevesinje,F,70-74,402
2013,Number,Novi Grad,Both sexes,70-74,1222
2013,Number,Novi Grad,M,70-74,532
2013,Number,Novi Grad,F,70-74,690
2013,Number,Novo Gorazde,Both sexes,70-74,131
2013,Number,Novo Gorazde,M,70-74,50
2013,Number,Novo Gorazde,F,70-74,81
2013,Number,Osmaci,Both sexes,70-74,206
2013,Number,Osmaci,M,70-74,94
2013,Number,Osmaci,F,70-74,112
2013,Number,Ostra Luka,Both sexes,70-74,168
2013,Number,Ostra Luka,M,70-74,63
2013,Number,Ostra Luka,F,70-74,105
2013,Number,Pale,Both sexes,70-74,951
2013,Number,Pale,M,70-74,388
2013,Number,Pale,F,70-74,563
2013,Number,Pelagicevo,Both sexes,70-74,326
2013,Number,Pelagicevo,M,70-74,133
2013,Number,Pelagicevo,F,70-74,193
2013,Number,Petrovac,Both sexes,70-74,25
2013,Number,Petrovac,M,70-74,9
2013,Number,Petrovac,F,70-74,16
2013,Number,Petrovo,Both sexes,70-74,424
2013,Number,Petrovo,M,70-74,180
2013,Number,Petrovo,F,70-74,244
2013,Number,City of Prijedor,Both sexes,70-74,4031
2013,Number,City of Prijedor,M,70-74,1686
2013,Number,City of Prijedor,F,70-74,2345
2013,Number,Prnjavor,Both sexes,70-74,2020
2013,Number,Prnjavor,M,70-74,906
2013,Number,Prnjavor,F,70-74,1114
2013,Number,Ribnik,Both sexes,70-74,366
2013,Number,Ribnik,M,70-74,148
2013,Number,Ribnik,F,70-74,218
2013,Number,Rogatica,Both sexes,70-74,594
2013,Number,Rogatica,M,70-74,259
2013,Number,Rogatica,F,70-74,335
2013,Number,Rudo,Both sexes,70-74,440
2013,Number,Rudo,M,70-74,194
2013,Number,Rudo,F,70-74,246
2013,Number,Sokolac,Both sexes,70-74,533
2013,Number,Sokolac,M,70-74,244
2013,Number,Sokolac,F,70-74,289
2013,Number,Srbac,Both sexes,70-74,979
2013,Number,Srbac,M,70-74,453
2013,Number,Srbac,F,70-74,526
2013,Number,Srebrenica,Both sexes,70-74,454
2013,Number,Srebrenica,M,70-74,158
2013,Number,Srebrenica,F,70-74,296
2013,Number,Teslic,Both sexes,70-74,1850
2013,Number,Teslic,M,70-74,771
2013,Number,Teslic,F,70-74,1079
2013,Number,City of Trebinje,Both sexes,70-74,1348
2013,Number,City of Trebinje,M,70-74,573
2013,Number,City of Trebinje,F,70-74,775
2013,Number,Trnovo,Both sexes,70-74,121
2013,Number,Trnovo,M,70-74,46
2013,Number,Trnovo,F,70-74,75
2013,Number,Ugljevik,Both sexes,70-74,669
2013,Number,Ugljevik,M,70-74,302
2013,Number,Ugljevik,F,70-74,367
2013,Number,Foca,Both sexes,70-74,1032
2013,Number,Foca,M,70-74,412
2013,Number,Foca,F,70-74,620
2013,Number,Han Pijesak,Both sexes,70-74,182
2013,Number,Han Pijesak,M,70-74,70
2013,Number,Han Pijesak,F,70-74,112
2013,Number,Cajnice,Both sexes,70-74,252
2013,Number,Cajnice,M,70-74,96
2013,Number,Cajnice,F,70-74,156
2013,Number,Celinac,Both sexes,70-74,638
2013,Number,Celinac,M,70-74,275
2013,Number,Celinac,F,70-74,363
2013,Number,Samac,Both sexes,70-74,972
2013,Number,Samac,M,70-74,410
2013,Number,Samac,F,70-74,562
2013,Number,Sekovici,Both sexes,70-74,277
2013,Number,Sekovici,M,70-74,121
2013,Number,Sekovici,F,70-74,156
2013,Number,Sipovo,Both sexes,70-74,411
2013,Number,Sipovo,M,70-74,173
2013,Number,Sipovo,F,70-74,238
2013,Number,City of Banja Luka,Both sexes,75-79,6258
2013,Number,City of Banja Luka,M,75-79,2605
2013,Number,City of Banja Luka,F,75-79,3653
2013,Number,Berkovici,Both sexes,75-79,129
2013,Number,Berkovici,M,75-79,57
2013,Number,Berkovici,F,75-79,72
2013,Number,City of Bijeljina,Both sexes,75-79,4195
2013,Number,City of Bijeljina,M,75-79,1774
2013,Number,City of Bijeljina,F,75-79,2421
2013,Number,Bileca,Both sexes,75-79,449
2013,Number,Bileca,M,75-79,183
2013,Number,Bileca,F,75-79,266
2013,Number,Bratunac,Both sexes,75-79,521
2013,Number,Bratunac,M,75-79,167
2013,Number,Bratunac,F,75-79,354
2013,Number,Brod,Both sexes,75-79,578
2013,Number,Brod,M,75-79,208
2013,Number,Brod,F,75-79,370
2013,Number,Visegrad,Both sexes,75-79,538
2013,Number,Visegrad,M,75-79,204
2013,Number,Visegrad,F,75-79,334
2013,Number,Vlasenica,Both sexes,75-79,298
2013,Number,Vlasenica,M,75-79,102
2013,Number,Vlasenica,F,75-79,196
2013,Number,Vukosavlje,Both sexes,75-79,196
2013,Number,Vukosavlje,M,75-79,75
2013,Number,Vukosavlje,F,75-79,121
2013,Number,Gacko,Both sexes,75-79,352
2013,Number,Gacko,M,75-79,141
2013,Number,Gacko,F,75-79,211
2013,Number,City of Gradiska,Both sexes,75-79,2050
2013,Number,City of Gradiska,M,75-79,806
2013,Number,City of Gradiska,F,75-79,1244
2013,Number,City of Derventa,Both sexes,75-79,1176
2013,Number,City of Derventa,M,75-79,457
2013,Number,City of Derventa,F,75-79,719
2013,Number,City of Doboj,Both sexes,75-79,2914
2013,Number,City of Doboj,M,75-79,1161
2013,Number,City of Doboj,F,75-79,1753
2013,Number,Donji Zabar,Both sexes,75-79,190
2013,Number,Donji Zabar,M,75-79,82
2013,Number,Donji Zabar,F,75-79,108
2013,Number,City of Zvornik,Both sexes,75-79,1704
2013,Number,City of Zvornik,M,75-79,653
2013,Number,City of Zvornik,F,75-79,1051
2013,Number,East Ilidza,Both sexes,75-79,555
2013,Number,East Ilidza,M,75-79,227
2013,Number,East Ilidza,F,75-79,328
2013,Number,East Drvar,Both sexes,75-79,2
2013,Number,East Drvar,M,75-79,1
2013,Number,East Drvar,F,75-79,1
2013,Number,East Mostar,Both sexes,75-79,21
2013,Number,East Mostar,M,75-79,8
2013,Number,East Mostar,F,75-79,13
2013,Number,East Stari Grad,Both sexes,75-79,84
2013,Number,East Stari Grad,M,75-79,33
2013,Number,East Stari Grad,F,75-79,51
2013,Number,East Novo Sarajevo,Both sexes,75-79,396
2013,Number,East Novo Sarajevo,M,75-79,154
2013,Number,East Novo Sarajevo,F,75-79,242
2013,Number,Jezero,Both sexes,75-79,42
2013,Number,Jezero,M,75-79,18
2013,Number,Jezero,F,75-79,24
2013,Number,Kalinovik,Both sexes,75-79,135
2013,Number,Kalinovik,M,75-79,53
2013,Number,Kalinovik,F,75-79,82
2013,Number,Knezevo,Both sexes,75-79,345
2013,Number,Knezevo,M,75-79,130
2013,Number,Knezevo,F,75-79,215
2013,Number,Kozarska Dubica,Both sexes,75-79,1231
2013,Number,Kozarska Dubica,M,75-79,488
2013,Number,Kozarska Dubica,F,75-79,743
2013,Number,Kostajnica,Both sexes,75-79,242
2013,Number,Kostajnica,M,75-79,108
2013,Number,Kostajnica,F,75-79,134
2013,Number,Kotor Varos,Both sexes,75-79,542
2013,Number,Kotor Varos,M,75-79,218
2013,Number,Kotor Varos,F,75-79,324
2013,Number,Krupa Na Uni,Both sexes,75-79,119
2013,Number,Krupa Na Uni,M,75-79,44
2013,Number,Krupa Na Uni,F,75-79,75
2013,Number,Kupres,Both sexes,75-79,42
2013,Number,Kupres,M,75-79,17
2013,Number,Kupres,F,75-79,25
2013,Number,Laktasi,Both sexes,75-79,1124
2013,Number,Laktasi,M,75-79,451
2013,Number,Laktasi,F,75-79,673
2013,Number,Lopare,Both sexes,75-79,777
2013,Number,Lopare,M,75-79,314
2013,Number,Lopare,F,75-79,463
2013,Number,Ljubinje,Both sexes,75-79,166
2013,Number,Ljubinje,M,75-79,58
2013,Number,Ljubinje,F,75-79,108
2013,Number,Milici,Both sexes,75-79,263
2013,Number,Milici,M,75-79,98
2013,Number,Milici,F,75-79,165
2013,Number,Modrica,Both sexes,75-79,1091
2013,Number,Modrica,M,75-79,475
2013,Number,Modrica,F,75-79,616
2013,Number,Mrkonjic Grad,Both sexes,75-79,814
2013,Number,Mrkonjic Grad,M,75-79,321
2013,Number,Mrkonjic Grad,F,75-79,493
2013,Number,Nevesinje,Both sexes,75-79,600
2013,Number,Nevesinje,M,75-79,233
2013,Number,Nevesinje,F,75-79,367
2013,Number,Novi Grad,Both sexes,75-79,1148
2013,Number,Novi Grad,M,75-79,444
2013,Number,Novi Grad,F,75-79,704
2013,Number,Novo Gorazde,Both sexes,75-79,140
2013,Number,Novo Gorazde,M,75-79,63
2013,Number,Novo Gorazde,F,75-79,77
2013,Number,Osmaci,Both sexes,75-79,168
2013,Number,Osmaci,M,75-79,63
2013,Number,Osmaci,F,75-79,105
2013,Number,Ostra Luka,Both sexes,75-79,158
2013,Number,Ostra Luka,M,75-79,63
2013,Number,Ostra Luka,F,75-79,95
2013,Number,Pale,Both sexes,75-79,854
2013,Number,Pale,M,75-79,342
2013,Number,Pale,F,75-79,512
2013,Number,Pelagicevo,Both sexes,75-79,280
2013,Number,Pelagicevo,M,75-79,108
2013,Number,Pelagicevo,F,75-79,172
2013,Number,Petrovac,Both sexes,75-79,23
2013,Number,Petrovac,M,75-79,7
2013,Number,Petrovac,F,75-79,16
2013,Number,Petrovo,Both sexes,75-79,401
2013,Number,Petrovo,M,75-79,159
2013,Number,Petrovo,F,75-79,242
2013,Number,City of Prijedor,Both sexes,75-79,3509
2013,Number,City of Prijedor,M,75-79,1371
2013,Number,City of Prijedor,F,75-79,2138
2013,Number,Prnjavor,Both sexes,75-79,1504
2013,Number,Prnjavor,M,75-79,586
2013,Number,Prnjavor,F,75-79,918
2013,Number,Ribnik,Both sexes,75-79,316
2013,Number,Ribnik,M,75-79,122
2013,Number,Ribnik,F,75-79,194
2013,Number,Rogatica,Both sexes,75-79,543
2013,Number,Rogatica,M,75-79,226
2013,Number,Rogatica,F,75-79,317
2013,Number,Rudo,Both sexes,75-79,370
2013,Number,Rudo,M,75-79,165
2013,Number,Rudo,F,75-79,205
2013,Number,Sokolac,Both sexes,75-79,551
2013,Number,Sokolac,M,75-79,222
2013,Number,Sokolac,F,75-79,329
2013,Number,Srbac,Both sexes,75-79,737
2013,Number,Srbac,M,75-79,280
2013,Number,Srbac,F,75-79,457
2013,Number,Srebrenica,Both sexes,75-79,337
2013,Number,Srebrenica,M,75-79,126
2013,Number,Srebrenica,F,75-79,211
2013,Number,Teslic,Both sexes,75-79,1452
2013,Number,Teslic,M,75-79,593
2013,Number,Teslic,F,75-79,859
2013,Number,City of Trebinje,Both sexes,75-79,1277
2013,Number,City of Trebinje,M,75-79,528
2013,Number,City of Trebinje,F,75-79,749
2013,Number,Trnovo,Both sexes,75-79,109
2013,Number,Trnovo,M,75-79,53
2013,Number,Trnovo,F,75-79,56
2013,Number,Ugljevik,Both sexes,75-79,697
2013,Number,Ugljevik,M,75-79,288
2013,Number,Ugljevik,F,75-79,409
2013,Number,Foca,Both sexes,75-79,880
2013,Number,Foca,M,75-79,372
2013,Number,Foca,F,75-79,508
2013,Number,Han Pijesak,Both sexes,75-79,220
2013,Number,Han Pijesak,M,75-79,77
2013,Number,Han Pijesak,F,75-79,143
2013,Number,Cajnice,Both sexes,75-79,227
2013,Number,Cajnice,M,75-79,85
2013,Number,Cajnice,F,75-79,142
2013,Number,Celinac,Both sexes,75-79,492
2013,Number,Celinac,M,75-79,187
2013,Number,Celinac,F,75-79,305
2013,Number,Samac,Both sexes,75-79,761
2013,Number,Samac,M,75-79,312
2013,Number,Samac,F,75-79,449
2013,Number,Sekovici,Both sexes,75-79,234
2013,Number,Sekovici,M,75-79,88
2013,Number,Sekovici,F,75-79,146
2013,Number,Sipovo,Both sexes,75-79,510
2013,Number,Sipovo,M,75-79,207
2013,Number,Sipovo,F,75-79,303
2013,Number,City of Banja Luka,Both sexes,80-84,3262
2013,Number,City of Banja Luka,M,80-84,1259
2013,Number,City of Banja Luka,F,80-84,2003
2013,Number,Berkovici,Both sexes,80-84,78
2013,Number,Berkovici,M,80-84,36
2013,Number,Berkovici,F,80-84,42
2013,Number,City of Bijeljina,Both sexes,80-84,2081
2013,Number,City of Bijeljina,M,80-84,794
2013,Number,City of Bijeljina,F,80-84,1287
2013,Number,Bileca,Both sexes,80-84,303
2013,Number,Bileca,M,80-84,125
2013,Number,Bileca,F,80-84,178
2013,Number,Bratunac,Both sexes,80-84,249
2013,Number,Bratunac,M,80-84,80
2013,Number,Bratunac,F,80-84,169
2013,Number,Brod,Both sexes,80-84,327
2013,Number,Brod,M,80-84,112
2013,Number,Brod,F,80-84,215
2013,Number,Visegrad,Both sexes,80-84,303
2013,Number,Visegrad,M,80-84,120
2013,Number,Visegrad,F,80-84,183
2013,Number,Vlasenica,Both sexes,80-84,177
2013,Number,Vlasenica,M,80-84,77
2013,Number,Vlasenica,F,80-84,100
2013,Number,Vukosavlje,Both sexes,80-84,109
2013,Number,Vukosavlje,M,80-84,43
2013,Number,Vukosavlje,F,80-84,66
2013,Number,Gacko,Both sexes,80-84,208
2013,Number,Gacko,M,80-84,77
2013,Number,Gacko,F,80-84,131
2013,Number,City of Gradiska,Both sexes,80-84,1172
2013,Number,City of Gradiska,M,80-84,417
2013,Number,City of Gradiska,F,80-84,755
2013,Number,City of Derventa,Both sexes,80-84,588
2013,Number,City of Derventa,M,80-84,200
2013,Number,City of Derventa,F,80-84,388
2013,Number,City of Doboj,Both sexes,80-84,1547
2013,Number,City of Doboj,M,80-84,579
2013,Number,City of Doboj,F,80-84,968
2013,Number,Donji Zabar,Both sexes,80-84,93
2013,Number,Donji Zabar,M,80-84,37
2013,Number,Donji Zabar,F,80-84,56
2013,Number,City of Zvornik,Both sexes,80-84,868
2013,Number,City of Zvornik,M,80-84,324
2013,Number,City of Zvornik,F,80-84,544
2013,Number,East Ilidza,Both sexes,80-84,276
2013,Number,East Ilidza,M,80-84,98
2013,Number,East Ilidza,F,80-84,178
2013,Number,East Drvar,Both sexes,80-84,2
2013,Number,East Drvar,M,80-84,0
2013,Number,East Drvar,F,80-84,2
2013,Number,East Mostar,Both sexes,80-84,9
2013,Number,East Mostar,M,80-84,4
2013,Number,East Mostar,F,80-84,5
2013,Number,East Stari Grad,Both sexes,80-84,36
2013,Number,East Stari Grad,M,80-84,11
2013,Number,East Stari Grad,F,80-84,25
2013,Number,East Novo Sarajevo,Both sexes,80-84,192
2013,Number,East Novo Sarajevo,M,80-84,67
2013,Number,East Novo Sarajevo,F,80-84,125
2013,Number,Jezero,Both sexes,80-84,24
2013,Number,Jezero,M,80-84,9
2013,Number,Jezero,F,80-84,15
2013,Number,Kalinovik,Both sexes,80-84,84
2013,Number,Kalinovik,M,80-84,32
2013,Number,Kalinovik,F,80-84,52
2013,Number,Knezevo,Both sexes,80-84,172
2013,Number,Knezevo,M,80-84,65
2013,Number,Knezevo,F,80-84,107
2013,Number,Kozarska Dubica,Both sexes,80-84,629
2013,Number,Kozarska Dubica,M,80-84,247
2013,Number,Kozarska Dubica,F,80-84,382
2013,Number,Kostajnica,Both sexes,80-84,147
2013,Number,Kostajnica,M,80-84,46
2013,Number,Kostajnica,F,80-84,101
2013,Number,Kotor Varos,Both sexes,80-84,246
2013,Number,Kotor Varos,M,80-84,96
2013,Number,Kotor Varos,F,80-84,150
2013,Number,Krupa Na Uni,Both sexes,80-84,72
2013,Number,Krupa Na Uni,M,80-84,26
2013,Number,Krupa Na Uni,F,80-84,46
2013,Number,Kupres,Both sexes,80-84,16
2013,Number,Kupres,M,80-84,11
2013,Number,Kupres,F,80-84,5
2013,Number,Laktasi,Both sexes,80-84,661
2013,Number,Laktasi,M,80-84,248
2013,Number,Laktasi,F,80-84,413
2013,Number,Lopare,Both sexes,80-84,447
2013,Number,Lopare,M,80-84,172
2013,Number,Lopare,F,80-84,275
2013,Number,Ljubinje,Both sexes,80-84,130
2013,Number,Ljubinje,M,80-84,47
2013,Number,Ljubinje,F,80-84,83
2013,Number,Milici,Both sexes,80-84,143
2013,Number,Milici,M,80-84,45
2013,Number,Milici,F,80-84,98
2013,Number,Modrica,Both sexes,80-84,578
2013,Number,Modrica,M,80-84,204
2013,Number,Modrica,F,80-84,374
2013,Number,Mrkonjic Grad,Both sexes,80-84,506
2013,Number,Mrkonjic Grad,M,80-84,180
2013,Number,Mrkonjic Grad,F,80-84,326
2013,Number,Nevesinje,Both sexes,80-84,364
2013,Number,Nevesinje,M,80-84,148
2013,Number,Nevesinje,F,80-84,216
2013,Number,Novi Grad,Both sexes,80-84,621
2013,Number,Novi Grad,M,80-84,233
2013,Number,Novi Grad,F,80-84,388
2013,Number,Novo Gorazde,Both sexes,80-84,80
2013,Number,Novo Gorazde,M,80-84,46
2013,Number,Novo Gorazde,F,80-84,34
2013,Number,Osmaci,Both sexes,80-84,80
2013,Number,Osmaci,M,80-84,34
2013,Number,Osmaci,F,80-84,46
2013,Number,Ostra Luka,Both sexes,80-84,73
2013,Number,Ostra Luka,M,80-84,25
2013,Number,Ostra Luka,F,80-84,48
2013,Number,Pale,Both sexes,80-84,461
2013,Number,Pale,M,80-84,186
2013,Number,Pale,F,80-84,275
2013,Number,Pelagicevo,Both sexes,80-84,178
2013,Number,Pelagicevo,M,80-84,65
2013,Number,Pelagicevo,F,80-84,113
2013,Number,Petrovac,Both sexes,80-84,18
2013,Number,Petrovac,M,80-84,5
2013,Number,Petrovac,F,80-84,13
2013,Number,Petrovo,Both sexes,80-84,168
2013,Number,Petrovo,M,80-84,62
2013,Number,Petrovo,F,80-84,106
2013,Number,City of Prijedor,Both sexes,80-84,1704
2013,Number,City of Prijedor,M,80-84,661
2013,Number,City of Prijedor,F,80-84,1043
2013,Number,Prnjavor,Both sexes,80-84,807
2013,Number,Prnjavor,M,80-84,295
2013,Number,Prnjavor,F,80-84,512
2013,Number,Ribnik,Both sexes,80-84,207
2013,Number,Ribnik,M,80-84,88
2013,Number,Ribnik,F,80-84,119
2013,Number,Rogatica,Both sexes,80-84,311
2013,Number,Rogatica,M,80-84,109
2013,Number,Rogatica,F,80-84,202
2013,Number,Rudo,Both sexes,80-84,156
2013,Number,Rudo,M,80-84,53
2013,Number,Rudo,F,80-84,103
2013,Number,Sokolac,Both sexes,80-84,294
2013,Number,Sokolac,M,80-84,117
2013,Number,Sokolac,F,80-84,177
2013,Number,Srbac,Both sexes,80-84,455
2013,Number,Srbac,M,80-84,158
2013,Number,Srbac,F,80-84,297
2013,Number,Srebrenica,Both sexes,80-84,147
2013,Number,Srebrenica,M,80-84,49
2013,Number,Srebrenica,F,80-84,98
2013,Number,Teslic,Both sexes,80-84,691
2013,Number,Teslic,M,80-84,254
2013,Number,Teslic,F,80-84,437
2013,Number,City of Trebinje,Both sexes,80-84,783
2013,Number,City of Trebinje,M,80-84,291
2013,Number,City of Trebinje,F,80-84,492
2013,Number,Trnovo,Both sexes,80-84,53
2013,Number,Trnovo,M,80-84,19
2013,Number,Trnovo,F,80-84,34
2013,Number,Ugljevik,Both sexes,80-84,389
2013,Number,Ugljevik,M,80-84,154
2013,Number,Ugljevik,F,80-84,235
2013,Number,Foca,Both sexes,80-84,482
2013,Number,Foca,M,80-84,207
2013,Number,Foca,F,80-84,275
2013,Number,Han Pijesak,Both sexes,80-84,133
2013,Number,Han Pijesak,M,80-84,54
2013,Number,Han Pijesak,F,80-84,79
2013,Number,Cajnice,Both sexes,80-84,107
2013,Number,Cajnice,M,80-84,36
2013,Number,Cajnice,F,80-84,71
2013,Number,Celinac,Both sexes,80-84,262
2013,Number,Celinac,M,80-84,87
2013,Number,Celinac,F,80-84,175
2013,Number,Samac,Both sexes,80-84,402
2013,Number,Samac,M,80-84,139
2013,Number,Samac,F,80-84,263
2013,Number,Sekovici,Both sexes,80-84,126
2013,Number,Sekovici,M,80-84,45
2013,Number,Sekovici,F,80-84,81
2013,Number,Sipovo,Both sexes,80-84,279
2013,Number,Sipovo,M,80-84,100
2013,Number,Sipovo,F,80-84,179
2013,Number,City of Banja Luka,Both sexes,85+,1538
2013,Number,City of Banja Luka,M,85+,551
2013,Number,City of Banja Luka,F,85+,987
2013,Number,Berkovici,Both sexes,85+,46
2013,Number,Berkovici,M,85+,18
