Year,UNIT_MEASURE,Град/општина,Пол,Врста потешкоће,Value
2013,Број,Модрича,M,"Слух, иако користи слушни апарат",318
2013,Број,Модрича,Ж,"Слух, иако користи слушни апарат",305
2013,Број,Мркоњић Град,Укупно,"Слух, иако користи слушни апарат",388
2013,Број,Мркоњић Град,M,"Слух, иако користи слушни апарат",188
2013,Број,Мркоњић Град,Ж,"Слух, иако користи слушни апарат",200
2013,Број,Невесиње,Укупно,"Слух, иако користи слушни апарат",254
2013,Број,Невесиње,M,"Слух, иако користи слушни апарат",119
2013,Број,Невесиње,Ж,"Слух, иако користи слушни апарат",135
2013,Број,Нови Град,Укупно,"Слух, иако користи слушни апарат",706
2013,Број,Нови Град,M,"Слух, иако користи слушни апарат",334
2013,Број,Нови Град,Ж,"Слух, иако користи слушни апарат",372
2013,Број,Ново Горажде,Укупно,"Слух, иако користи слушни апарат",57
2013,Број,Ново Горажде,M,"Слух, иако користи слушни апарат",31
2013,Број,Ново Горажде,Ж,"Слух, иако користи слушни апарат",26
2013,Број,Осмаци,Укупно,"Слух, иако користи слушни апарат",144
2013,Број,Осмаци,M,"Слух, иако користи слушни апарат",71
2013,Број,Осмаци,Ж,"Слух, иако користи слушни апарат",73
2013,Број,Оштра Лука,Укупно,"Слух, иако користи слушни апарат",97
2013,Број,Оштра Лука,M,"Слух, иако користи слушни апарат",65
2013,Број,Оштра Лука,Ж,"Слух, иако користи слушни апарат",32
2013,Број,Пале,Укупно,"Слух, иако користи слушни апарат",318
2013,Број,Пале,M,"Слух, иако користи слушни апарат",164
2013,Број,Пале,Ж,"Слух, иако користи слушни апарат",154
2013,Број,Пелагићево,Укупно,"Слух, иако користи слушни апарат",167
2013,Број,Пелагићево,M,"Слух, иако користи слушни апарат",74
2013,Број,Пелагићево,Ж,"Слух, иако користи слушни апарат",93
2013,Број,Петровац,Укупно,"Слух, иако користи слушни апарат",4
2013,Број,Петровац,M,"Слух, иако користи слушни апарат",1
2013,Број,Петровац,Ж,"Слух, иако користи слушни апарат",3
2013,Број,Петрово,Укупно,"Слух, иако користи слушни апарат",257
2013,Број,Петрово,M,"Слух, иако користи слушни апарат",134
2013,Број,Петрово,Ж,"Слух, иако користи слушни апарат",123
2013,Број,Град Приједор,Укупно,"Слух, иако користи слушни апарат",1805
2013,Број,Град Приједор,M,"Слух, иако користи слушни апарат",944
2013,Број,Град Приједор,Ж,"Слух, иако користи слушни апарат",861
2013,Број,Прњавор,Укупно,"Слух, иако користи слушни апарат",812
2013,Број,Прњавор,M,"Слух, иако користи слушни апарат",383
2013,Број,Прњавор,Ж,"Слух, иако користи слушни апарат",429
2013,Број,Рибник,Укупно,"Слух, иако користи слушни апарат",199
2013,Број,Рибник,M,"Слух, иако користи слушни апарат",97
2013,Број,Рибник,Ж,"Слух, иако користи слушни апарат",102
2013,Број,Рогатица,Укупно,"Слух, иако користи слушни апарат",307
2013,Број,Рогатица,M,"Слух, иако користи слушни апарат",150
2013,Број,Рогатица,Ж,"Слух, иако користи слушни апарат",157
2013,Број,Рудо,Укупно,"Слух, иако користи слушни апарат",169
2013,Број,Рудо,M,"Слух, иако користи слушни апарат",83
2013,Број,Рудо,Ж,"Слух, иако користи слушни апарат",86
2013,Број,Соколац,Укупно,"Слух, иако користи слушни апарат",257
2013,Број,Соколац,M,"Слух, иако користи слушни апарат",121
2013,Број,Соколац,Ж,"Слух, иако користи слушни апарат",136
2013,Број,Србац,Укупно,"Слух, иако користи слушни апарат",423
2013,Број,Србац,M,"Слух, иако користи слушни апарат",212
2013,Број,Србац,Ж,"Слух, иако користи слушни апарат",211
2013,Број,Сребреница,Укупно,"Слух, иако користи слушни апарат",229
2013,Број,Сребреница,M,"Слух, иако користи слушни апарат",109
2013,Број,Сребреница,Ж,"Слух, иако користи слушни апарат",120
2013,Број,Теслић,Укупно,"Слух, иако користи слушни апарат",881
2013,Број,Теслић,M,"Слух, иако користи слушни апарат",435
2013,Број,Теслић,Ж,"Слух, иако користи слушни апарат",446
2013,Број,Град Требиње,Укупно,"Слух, иако користи слушни апарат",461
2013,Број,Град Требиње,M,"Слух, иако користи слушни апарат",227
2013,Број,Град Требиње,Ж,"Слух, иако користи слушни апарат",234
2013,Број,Трново,Укупно,"Слух, иако користи слушни апарат",46
2013,Број,Трново,M,"Слух, иако користи слушни апарат",22
2013,Број,Трново,Ж,"Слух, иако користи слушни апарат",24
2013,Број,Угљевик,Укупно,"Слух, иако користи слушни апарат",257
2013,Број,Угљевик,M,"Слух, иако користи слушни апарат",117
2013,Број,Угљевик,Ж,"Слух, иако користи слушни апарат",140
2013,Број,Фоча,Укупно,"Слух, иако користи слушни апарат",430
2013,Број,Фоча,M,"Слух, иако користи слушни апарат",216
2013,Број,Фоча,Ж,"Слух, иако користи слушни апарат",214
2013,Број,Хан Пијесак,Укупно,"Слух, иако користи слушни апарат",68
2013,Број,Хан Пијесак,M,"Слух, иако користи слушни апарат",28
2013,Број,Хан Пијесак,Ж,"Слух, иако користи слушни апарат",40
2013,Број,Чајниче,Укупно,"Слух, иако користи слушни апарат",135
2013,Број,Чајниче,M,"Слух, иако користи слушни апарат",66
2013,Број,Чајниче,Ж,"Слух, иако користи слушни апарат",69
2013,Број,Челинац,Укупно,"Слух, иако користи слушни апарат",457
2013,Број,Челинац,M,"Слух, иако користи слушни апарат",233
2013,Број,Челинац,Ж,"Слух, иако користи слушни апарат",224
2013,Број,Шамац,Укупно,"Слух, иако користи слушни апарат",419
2013,Број,Шамац,M,"Слух, иако користи слушни апарат",217
2013,Број,Шамац,Ж,"Слух, иако користи слушни апарат",202
2013,Број,Шековићи,Укупно,"Слух, иако користи слушни апарат",193
2013,Број,Шековићи,M,"Слух, иако користи слушни апарат",96
2013,Број,Шековићи,Ж,"Слух, иако користи слушни апарат",97
2013,Број,Шипово,Укупно,"Слух, иако користи слушни апарат",219
2013,Број,Шипово,M,"Слух, иако користи слушни апарат",104
2013,Број,Шипово,Ж,"Слух, иако користи слушни апарат",115
2013,Број,Република Српска,Укупно,Ход или пењање уз степенице,63381
2013,Број,Република Српска,M,Ход или пењање уз степенице,26903
2013,Број,Република Српска,Ж,Ход или пењање уз степенице,36478
2013,Број,Град Бања Лука,Укупно,Ход или пењање уз степенице,8456
2013,Број,Град Бања Лука,M,Ход или пењање уз степенице,3667
2013,Број,Град Бања Лука,Ж,Ход или пењање уз степенице,4789
2013,Број,Берковићи,Укупно,Ход или пењање уз степенице,109
2013,Број,Берковићи,M,Ход или пењање уз степенице,45
2013,Број,Берковићи,Ж,Ход или пењање уз степенице,64
2013,Број,Град Бијељина,Укупно,Ход или пењање уз степенице,5530
2013,Број,Град Бијељина,M,Ход или пењање уз степенице,2356
